created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Sun Oct 16 15:04:44 +0000 2022,1581662430798585856,Tinggal DI JAWA TENGAH Ki ?  Jangan SOK TAU saya loh STAY di jawa tengah Melihat betapa buruk nya kinerja GANJAR PRANOWO Jawa Tengah Masih masuk Provinsi Termiskin   Belum Lagi kasus KENDENG DAN WADAS bukti DZALIM nya sang Gubernur Ke Rakyat Jateng  SEKALI LAGI JANGAN SOK TAU KI,12,67,212,600,in,1133311906976952320,1581662430798585856,Catatan_ali7,https://twitter.com/Catatan_ali7/status/1581662430798585856,
Sun Oct 16 12:26:05 +0000 2022,1581622508196810754,"Penghargaan ini milik seluruh saudara-saudaraku warga Jawa Tengah dan seluruh jajaran ASN Pemprov Jateng. Tanpa spirit gotong royong antara pegawai dan warga, capaian ini mustahil kita peroleh. Dengan demikian, investasi naik, kemakmuran naik dan kita semua bahagia. https://t.co/UVbXOADCsC",13,89,169,1049,in,109762193,1581622508196810754,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581622508196810754,
Sun Oct 16 09:15:17 +0000 2022,1581574491775598592,"Dolan Jogja ketemu teman-teman seniman. Ada Mas Butet, Mas Bambang, ada Mas Encik juga yang sukanya nyanyi dipleset-plesetke. Gayeng full senyum pokoe... https://t.co/idWbbvOqhw",39,195,331,2476,in,109762193,1581574491775598592,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581574491775598592,
Sun Oct 16 05:38:26 +0000 2022,1581519919505473536,Kota Lama sudah beda. Eksotis dan bikin bahagia. https://t.co/jWJ91ardyF,8,69,136,981,in,109762193,1581519919505473536,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581519919505473536,
Sun Oct 16 04:45:32 +0000 2022,1581506605916753920,Bapak inih nekat Melawan Arus ntuk bisa dekat dengan Mister White @ganjarpranowo Klean brani skaar?... https://t.co/mvF5mqrD9c,4,18,56,261,in,55200751,1581506605916753920,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1581506605916753920,ganjarpranowo
Sun Oct 16 03:25:20 +0000 2022,1581486422770339840,"Bapak ini tipikal orang out of the box, keluar dari zona nyaman, suka melawan arus. Semangat terus pak! https://t.co/MhxNi1OhSe",35,159,219,1857,in,109762193,1581486422770339840,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581486422770339840,
Sun Oct 16 00:36:00 +0000 2022,1581443807731535874,"Isteriku sekarang rangkap jabatan. Ya isteri, ya tukang foto. Luar biasa ya ❤️ https://t.co/qX1GP7Q8Dg",63,408,413,4258,in,109762193,1581443807731535874,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581443807731535874,
Sat Oct 15 11:04:55 +0000 2022,1581239694918287360,"Mengapa gue tetap konsisten mendukung Ganjar Pranowo Capres 2024, Selain GP merakyat beliau peduli terhadap Petani, Nelayan rakyat kecil ini yg gue suka dari beliau, Sekalipun itu masih menunggu keputusan dari Ketum PDIP Bu Mega, Kita doakan saja semoga PDIP mendukung GP RI 2024. https://t.co/dJ11EuGiTz",4,23,86,360,in,2385926900,1581239694918287360,MARQUEZ__93,https://twitter.com/MARQUEZ__93/status/1581239694918287360,
Sat Oct 15 10:27:13 +0000 2022,1581230205980405760,"Semua pompa yang ada di seluruh Jawa Tengah saya minta untuk standby karena curah hujan yang tinggi. Termasuk pompa air yang ada di Semarang.   Untuk teman-teman penjaga rumah pompa, tetap semangat agar kita semua selamat. https://t.co/Ctub2DXFNy",8,51,145,832,in,109762193,1581230205980405760,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581230205980405760,
Sat Oct 15 07:29:06 +0000 2022,1581185381935898624,Lho mas motormuuu  😁 https://t.co/GdI3v3DvHY,77,436,522,4625,in,109762193,1581185381935898624,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581185381935898624,
Sat Oct 15 07:12:39 +0000 2022,1581181239695794176,"PSI Temui PAN, Bahas Pemilu 2024 dan Tawarkan Ganjar Pranowo sebagai Capres.  Parnoko alias ga lolos ke senayan aja byk gaya. Sok punya bergaining posisi. Bikin ngakak! 😂😂😂",28,241,287,1539,in,105085302,1581181239695794176,bachrum_achmadi,https://twitter.com/bachrum_achmadi/status/1581181239695794176,
Sat Oct 15 04:24:15 +0000 2022,1581138863799488512,Jangan main-main! https://t.co/0zXP2DsQNu,13,80,152,1096,in,109762193,1581138863799488512,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581138863799488512,
Sat Oct 15 01:06:01 +0000 2022,1581088977024479232,"Kalau sekolah ada kebutuhan dan mau narik iuran, musyawarahkan dengan komite. Tapi yang tidak mampu jangan ditarik dong.. https://t.co/KP2eWbIpT0",12,131,233,1504,in,109762193,1581088977024479232,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581088977024479232,
Fri Oct 14 16:24:03 +0000 2022,1580957617803104256,Lebih mujarab mana cara menenangkan masyarakat yg demo? Cara Pak Anies Baswedan atau Cara Pak Ganjar Pranowo?..  Klean nilai sendiri dari 2 pidio inih 👇 https://t.co/LWcVxSm27k,16,46,162,526,in,55200751,1580957617803104256,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1580957617803104256,
Fri Oct 14 13:39:39 +0000 2022,1580916243724660736,"Di mana-mana memang sedang terjadi bencana. Banyak korban dan banyak kerugian. Mengabarkan boleh, tapi tolong, jangan dibumbui dengan HOAX! Apa untungnya coba? Malah justru menambah masalah di tengah musibah. Mari tetap saling mengingatkan. https://t.co/bWZHuUV8am",13,205,233,1439,in,109762193,1580916243724660736,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1580916243724660736,
Fri Oct 14 12:05:00 +0000 2022,1580892424896774144,Salah satu yang perlu kita reformasi memang soal pajak kendaraan. Banyak sekali masyarakat yang mengadukan hal itu.   Seoptimal mungkin kondisi tersebut akan kita perbaiki dengan koordinasi dengan beberapa pihak. https://t.co/0V1FtovFzY,24,182,223,1374,in,109762193,1580892424896774144,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1580892424896774144,
Fri Oct 14 11:35:48 +0000 2022,1580885079051890688,Salut utk pak Kapolri @ListyoSigitP dan Institusi Polri yg Komitmen &amp  Tegas utk menindak petugas polisi yg berbuat kriminal @jokowi @prabowo ayo kita trus dukung Polri. @ganjarpranowo @airlangga_hrt @DlVHUMASPOLRI @ridwankamil https://t.co/iaWNcROavt,1,53,58,312,in,191951600,1580885079051890688,bumnbersatu,https://twitter.com/bumnbersatu/status/1580885079051890688,"ListyoSigitP, jokowi, prabowo, ganjarpranowo, airlangga_hrt, DlVHUMASPOLRI, ridwankamil"
Fri Oct 14 06:12:06 +0000 2022,1580803617493172224,"Alhamdulillah sudah 17 Mal Pelayanan Publik berdiri di Jawa Tengah. Semoga dengan semakin banyaknya MPP di jateng, semakin mempermudah pelayanan kepada panjenengan semua. https://t.co/rs3DkAU8go",0,30,94,691,in,109762193,1580803617493172224,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1580803617493172224,
Fri Oct 14 00:54:28 +0000 2022,1580723680371318785,"Mr. Sung Y. Kim, maturnuwun sanget sudah mampir ke Semarang. Tentu masih banyak hal yang bisa kita obrolkan. Apalagi Mr. Kim belum nyicipi Lumpia, tahu gimbal, gethuk dan sayur oblok-oblok. Wah mesti ke sini lagi dan nyoba itu semua. Hehehe https://t.co/pPfqSy4L8D",8,97,161,1413,in,109762193,1580723680371318785,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1580723680371318785,
Tue Oct 11 11:50:40 +0000 2022,1579801654207348736,"Sarapan di Mamuju, eh malah ketemu @gibran_tweet . Eh salah nge-tag. 😁 Seperti inilah negara kita, kaya kuliner.   Hampir setiap daerah punya menu makanan khas masing-masing. Yuk sebutin makanan khas daerahmu. Siapa tahu kapan2 bisa mampir. https://t.co/h7s6sjS3u6",21,162,191,1366,in,109762193,1579801654207348736,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579801654207348736,gibran_tweet
Tue Oct 11 07:34:11 +0000 2022,1579737108658651136,Kebetulan keluarga di Purbalingga melanjutkan pengelolaan Ponpes Roudlutus Shalihin Kalijaran yang didirikan Simbah Kiai Hisyam Abdul Karim. https://t.co/RyqCt8nDmm,4,52,105,875,in,109762193,1579737108658651136,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579737108658651136,
Tue Oct 11 06:44:06 +0000 2022,1579724505865654272,"Tiba di Bandara Syamsudin Noor Ganjar Pranowo disambut hangat ratusan warga Banjarmasin, Kalimantan Selatan. https://t.co/cjE3UX8ea6",27,59,307,1681,in,736600582538944512,1579724505865654272,RK_Lamongan,https://twitter.com/RK_Lamongan/status/1579724505865654272,
Tue Oct 11 06:40:28 +0000 2022,1579723591650013184,Siang ini menginjakkan kaki di Kota Seribu Sungai Banjarmasin untuk menghadiri MTQ Nasional ke XXIX. Kuliner apa yang wajib dicoba ya? https://t.co/DGyg6kckKg,53,528,271,2427,in,109762193,1579723591650013184,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579723591650013184,
Mon Oct 10 12:21:01 +0000 2022,1579446906664939521,"Kenapa harus resah, ya ga perlu. Kalau ada  partai yang mengusung Anies Baswedan kebakaran jenggot dgn  kasus dugaan korupsi Formula E sebaliknya kita bertanya, tujuannya apa kok ranah hukum dicampuradukan dengan politik @aniesbaswedan @ganjarpranowo @prabowo @ridwankamil",16,169,139,654,in,191951600,1579446906664939521,bumnbersatu,https://twitter.com/bumnbersatu/status/1579446906664939521,"aniesbaswedan, ganjarpranowo, prabowo, ridwankamil"
Mon Oct 10 12:16:11 +0000 2022,1579445690018967555,"Pertanian adalah masa depan. Kamu berani bertani? Karena suka, pemuda-pemuda keren Bali ini bertani dengan gembira.   Dengan pengetahuan dan pertemanan yg mereka miliki, mereka kembangkan cara bertani masa kini. Dan saya yakin, yang seperti ini banyak sekali. https://t.co/C5JTjr7L5v",11,97,142,1059,in,109762193,1579445690018967555,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579445690018967555,
Mon Oct 10 10:28:30 +0000 2022,1579418589349969920,"Alhamdulillah, demikianlah hasil final polling CAPRES pilihan tweeps budiman selama 24 jam via aplikasi twitter:   1. Puan Maharani 3%  2. Prabowo Subianto 4%.  3. Anies Baswedan 83% dan  4. Ganjar Pranowo 10%  Terimakasih atas pasrtisipasi sahabat sekalian…🙏🙏",22,243,255,1179,in,83867535,1579418589349969920,tifsembiring,https://twitter.com/tifsembiring/status/1579418589349969920,
Mon Oct 10 08:16:20 +0000 2022,1579385329710436353,"Karena persoalan pangan adalah persoalan harga diri bangsa, maka dari Hulu sampai hilir harus benar-benar kita tata. Dan di tengah krisis dunia saat ini, termasuk krisis pangan, Indonesia punya kesempatan emas untuk jadi salah satu lumbung pangan dunia. Ayo realisasikan bersama. https://t.co/sXEyxbGWvM",27,192,220,1506,in,109762193,1579385329710436353,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579385329710436353,
Mon Oct 10 05:33:34 +0000 2022,1579344368338866176,"Mana pendukung GP ni,coba lambungkan... @ganjarpranowo https://t.co/ZupiQtnrEu",10,63,159,673,in,1549974550448066560,1579344368338866176,tohir_extrem,https://twitter.com/tohir_extrem/status/1579344368338866176,ganjarpranowo
Mon Oct 10 03:37:04 +0000 2022,1579315049902247936,Inilah keistimewaan Yogyakarta. Tidak pernah melepas sejarah utk menapaki masa depan.   Selamat atas dilantiknya Sri Sultan Hamengkubowono X dan KGPAA Paku Alam X sbg Gubernur dan wakil gubernur DIY.   Semoga semakin membawa byk berkah dan manfaat utk saudara-saudara warga Yogya https://t.co/vMJHnuvFN7,3,57,163,1310,in,109762193,1579315049902247936,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579315049902247936,
Mon Oct 10 02:14:58 +0000 2022,1579294387372072960,Wah kalau Pak Walikota Makassar @DP_dannypomanto sudah menyampaikan begitu artinya memang tidak ada lagi alasan untuk tidak berpegangan tangan semakin erat. Sejarah menyatukan kita. Sejarah pula yang menyatukan kita atas nama Indonesia. https://t.co/741s78Stq7,14,95,140,1084,in,109762193,1579294387372072960,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579294387372072960,DP_dannypomanto
Mon Oct 10 00:35:40 +0000 2022,1579269396236623872,"Tiba di Mamuju pagi ini disambut sahabat saya Pj Gubernur Sulbar Akmal Malik dan teman-teman Kagama Sulbar. Ada yang tau, kain dan ikat kepala saya namanya apa ya? https://t.co/wIRvAiUPX1",44,432,243,2163,in,109762193,1579269396236623872,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579269396236623872,
Sun Oct 09 14:20:22 +0000 2022,1579114553400754178,Warga DKI Jakarta deklarasi dukung Ganjar Pranowo menjadi Presiden di thn 2024 .  YANG BENAR PILIH GANJAR ✊✊✊ https://t.co/dU9xPBrbd9,36,351,242,1265,in,1209891354072866816,1579114553400754178,karshowno92,https://twitter.com/karshowno92/status/1579114553400754178,
Sun Oct 09 13:14:55 +0000 2022,1579098082851319808,"Innalillahi, Banjir Parah dan Longsor di Cilacap, hampir tidak terdengar. Padahal korban jiwa lebih dr 15,000.😥  Apa karena Jateng Gubernurnya pak @ganjarpranowo jadi tidak dibully Buzzerp? tentu saja, karena Buzzerp Teman dan sobatnya pak Ganjar sendiri. Iya gak @GunRomli ? 🤣",55,205,702,1358,in,1133199329487757312,1579098082851319808,Ameeranti,https://twitter.com/Ameeranti/status/1579098082851319808,"ganjarpranowo, GunRomli"
Sun Oct 09 13:05:14 +0000 2022,1579095643984826368,Seperti mendapat suntikan energi saat bertemu dan bisa ngobrol dg Puang Makka beserta ulama serta intelektual Sulawesi Selatan. https://t.co/GE0GLuBhqq,19,138,200,1479,in,109762193,1579095643984826368,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579095643984826368,
Sun Oct 09 08:28:30 +0000 2022,1579026004323946496,Makassar memang luar biasa. Semangat dan kreatif banget. Memang yang hadir ciri khas Borobudur Marathon itu menampilkan kearifan lokal. https://t.co/4nYwElPUPE,13,90,175,1479,in,109762193,1579026004323946496,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1579026004323946496,
Sun Oct 09 06:11:09 +0000 2022,1578991438079356928,pak. @ganjarpranowo ikut di Friendship Run Borobudur Marathon Makassar 2022.  #GANTARI  #GanjarTheNextJokowi https://t.co/TtG8hQ1Fsn,5,31,152,902,in,1325364675534467073,1578991438079356928,__wantaNKRI,https://twitter.com/__wantaNKRI/status/1578991438079356928,ganjarpranowo
Sun Oct 09 05:41:48 +0000 2022,1578984052195225600,Tak ada habis2nya... Dukungan thd Ganjar Pranowo dari berbagai kalangan masyarakat Indonesia... 👍😁✍️ https://t.co/rpbU1tBKql,5,40,97,613,in,1126547830754107392,1578984052195225600,M45Broo,https://twitter.com/M45Broo/status/1578984052195225600,
Sun Oct 09 04:31:31 +0000 2022,1578966365503119361,"Selamat pagi dr Benteng Rotterdam Makassar. Setelah Semarang dan Medan, Bank Jateng Friendship Run Borobudur Marathon 2022 menyapa Makassar.   Semangat dan antusiasme saudara-saudaraku memang luar biasa. Ayo siap2 gas ikut di Borobudur Marathon. 🤟🏼 https://t.co/maVOdnbud0",24,278,240,2061,in,109762193,1578966365503119361,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1578966365503119361,
Sun Oct 09 02:03:04 +0000 2022,1578929006061457410,"Jika Ganjar Pranowo bersanding dengan Erick Thohir, makanyaris gak ada lawan deh.  #BangkitBersamaET https://t.co/3uxmEJjkdr",14,49,106,635,in,2542665199,1578929006061457410,YRadianto,https://twitter.com/YRadianto/status/1578929006061457410,
Sun Oct 09 00:26:33 +0000 2022,1578904714519138304,"Pak @ganjarpranowo silahturahmi ke  kediaman  Habib Syech Abdul Rahim Puang Makka (Habib Puang Makka)   Tokoh NU Makassar  Puang Rama, ayahanda Puang Makka adlh sahabat KH Hisyam Kalijaran, simbah mertua Ganjar https://t.co/Jf3RBcVh96",5,5,74,296,in,1168705905015148546,1578904714519138304,BungkusTukang,https://twitter.com/BungkusTukang/status/1578904714519138304,ganjarpranowo
Sat Oct 08 14:28:11 +0000 2022,1578754131107655680,Malem minggu di rumah lihat pemandangan orang2 kesayangan guyub begini aja aku dah seneng. Terima kasih mb @niluhdjelantik &amp  warga Bali yang baik sudah menerima pak Ganjar Pranowo keliling Bali. https://t.co/3E46WEmWZR,5,51,126,841,in,91103761,1578754131107655680,Widyarenee,https://twitter.com/Widyarenee/status/1578754131107655680,niluhdjelantik
Sat Oct 08 11:35:07 +0000 2022,1578710578322845696,"Bali nggak cuma Kuta, Sanur, atau Bedugul. Masih banyak tempat eksotis tersembunyi. Satu diantaranya di Desa Wisata Sayan ini. Kesejukan Ubud dan keramahan masyarakatnya akan menyambutmu https://t.co/ndKFwMTweV",24,173,223,1813,in,109762193,1578710578322845696,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1578710578322845696,
Sat Oct 08 06:10:27 +0000 2022,1578628871876153344,Dengan ziarah kita akan lebih bisa menghargai sejarah. Bangga banget bisa menziarahi pusara Brigjend TNI (Anumerta) I Gusti Ngurah Rai dan bertemu dengan keturunannya.   Semoga kita semua mewarisi keberanian beliau dalam menjaga harkat dan martabat negara. https://t.co/LQZKATuvTQ,5,68,185,1425,in,109762193,1578628871876153344,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1578628871876153344,
Sat Oct 08 06:07:27 +0000 2022,1578628119489306624,"Bertambah lagi dukungan untuk ORANG BAIK, kali ini dari DPW PPP Banten  Semoga wilayah Indonesia lainnya mengikuti utk mendukung ORANG BAIK, PANCASILAIS, PLURALIS, PEMBANGUN DESA, Pekerja NYATA  Ganjar Pranowo bukan hanya sekadar Presiden 2024, tapi ANAK KANDUNG RAKYAT https://t.co/U7GzscREoq",5,174,68,445,in,1102461866129776640,1578628119489306624,Miduk17,https://twitter.com/Miduk17/status/1578628119489306624,
Sat Oct 08 05:20:04 +0000 2022,1578616193447243777,"Yang selalu menjadi pertanyaaan saya ketika bertemu dgn pengurus PDI-P, kalau perintah DPP Pusat seluruh pengurus sampai ke tingkat ranting WAJIB memilih Mbak @puanmaharani_ri sementara keiinginan rakyat memilih Mas @ganjarpranowo ?  Jumlah pengurus dgn rakyat banyakan mana?",40,351,123,644,in,235931838,1578616193447243777,kangdede78,https://twitter.com/kangdede78/status/1578616193447243777,"puanmaharani_ri, ganjarpranowo"
Sat Oct 08 04:51:56 +0000 2022,1578609112593887233,"Baiklah klo @andreasharsono @GunRomli tidak mau minta maaf dan menghapus cuitan. CATAT DAN SEBARKAN! Bahwa mereka yang suka memproduksi HOAX sentimen AGAMA, memecah belah kerukunan umat beragama adalah PENDUKUNG @ganjarpranowo https://t.co/K9bIEm1N8r",70,208,2190,4194,in,1068371293290946561,1578609112593887233,BosPurwa,https://twitter.com/BosPurwa/status/1578609112593887233,"andreasharsono, GunRomli, ganjarpranowo"
Sat Oct 08 03:40:55 +0000 2022,1578591243365339136,Yess...kader PPP DKI Jakarta mendukung Ganjar Pranowo sebagai Presiden 2024  Ini semakin membuktikan jika WARGA JAKARTA tak ingin KEBIADABAN Politik Identitas 2017 silam tak boleh terulang kembali  Aspirasi dari Jakarta semoga menular ke Seluruh INDONESIA  https://t.co/IIdf46Erc2,37,534,92,531,in,1102461866129776640,1578591243365339136,Miduk17,https://twitter.com/Miduk17/status/1578591243365339136,
Sat Oct 08 02:29:00 +0000 2022,1578573142917685248,"Jangan lupa sarapan biar kuat memperjuangkan masa depan. 😁  Kalau kamu ke Bali, jangan lupa mampir ke Warung Betutu Ibu Ray. Search aja di google pasti langsung ketemu. Soal rasa, jgn ditanya karena gak ada duanya. Serius. Wuenak banget ini. Susah utk gak nambah. #kuliner #bali https://t.co/C1Q1ilXF1h",10,126,186,1511,in,109762193,1578573142917685248,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1578573142917685248,
Sat Oct 08 01:41:27 +0000 2022,1578561176036048896,@DS_yantie @aniesbaswedan Nggokkk...cc @ganjarpranowo https://t.co/EsTT179uCb,109,79,494,891,in,1471889468562886657,1578218644425039872,ada_pohan,https://twitter.com/ada_pohan/status/1578561176036048896,"DS_yantie, aniesbaswedan, ganjarpranowo"
Fri Oct 07 12:44:56 +0000 2022,1578365761202290689,Benar-benar nekad nih.. Apa gak takut di pacul...🤭  Deklarasi PPP Provinsi Banten mendukung @ganjarpranowo Capres 2024 https://t.co/rdwY7Ii7r2,9,38,121,474,in,435004096,1578365761202290689,Aryprasetyo85,https://twitter.com/Aryprasetyo85/status/1578365761202290689,ganjarpranowo
